COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8,T8, FC6, F4, F8, AF4, GYROX, GYROY, TIMESTAMP, MARKER_HARDWARE, ES_TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL
74,0,811,4128.20512820513,4141.02564102564,4140.51282051282,4274.8717948718,4152.82051282051,4136.92307692308,4148.71794871795,4159.48717948718,4243.58974358974,4156.92307692308,4156.92307692308,4231.79487179487,4165.12820512821,4141.02564102564,2043,2028,2949.3154263248,0,2761.0078125,0,0,0,0,
75,0,835,4123.07692307692,4136.41025641026,4137.94871794872,4278.97435897436,4147.69230769231,4137.4358974359,4143.07692307692,4144.10256410256,4251.79487179487,4148.71794871795,4153.33333333333,4240.51282051282,4166.15384615385,4137.4358974359,2046,2030,2949.32330654544,0,2761.0078125,0,0,0,0,
76,0,833,4124.61538461538,4137.4358974359,4134.35897435897,4275.89743589744,4145.64102564103,4133.33333333333,4134.8717948718,4127.17948717949,4270.25641025641,4133.84615384615,4142.5641025641,4250.76923076923,4155.89743589744,4134.35897435897,2045,2031,2949.33118676609,0,2761.0078125,0,0,0,0,
77,0,746,4134.35897435897,4144.61538461538,4136.41025641026,4266.15384615385,4152.82051282051,4126.66666666667,4121.02564102564,4118.46153846154,4277.94871794872,4130.76923076923,4136.41025641026,4249.23076923077,4150.76923076923,4135.89743589744,2044,2033,2949.33906698674,0,2761.0078125,0,0,0,0,
78,0,811,4136.92307692308,4147.17948717949,4140,4262.05128205128,4155.38461538462,4130.25641025641,4127.17948717949,4126.15384615385,4269.74358974359,4135.89743589744,4140,4244.61538461538,4155.38461538462,4139.48717948718,2044,2031,2949.34694720738,0,2761.0078125,0,0,0,0,
79,0,835,4135.38461538462,4143.07692307692,4142.5641025641,4261.53846153846,4152.82051282051,4146.15384615385,4151.28205128205,4146.15384615385,4260,4139.48717948718,4142.5641025641,4242.5641025641,4155.89743589744,4140,2045,2033,2949.35482742803,0,2761.0078125,0,0,0,0,
80,0,833,4137.4358974359,4138.97435897436,4143.58974358974,4261.02564102564,4155.38461538462,4151.79487179487,4155.89743589744,4159.48717948718,4254.8717948718,4138.46153846154,4137.94871794872,4236.92307692308,4152.82051282051,4138.97435897436,2045,2035,2949.36270764868,0,2761.0078125,0,0,0,0,
81,0,746,4137.4358974359,4137.4358974359,4142.5641025641,4266.66666666667,4152.30769230769,4141.53846153846,4148.20512820513,4157.4358974359,4250.25641025641,4137.4358974359,4139.48717948718,4232.30769230769,4155.38461538462,4141.02564102564,2045,2035,2949.37058786932,0,2761.0078125,0,0,0,0,
82,0,811,4137.94871794872,4137.94871794872,4140,4272.30769230769,4142.5641025641,4134.8717948718,4153.33333333333,4156.41025641026,4248.71794871795,4136.41025641026,4147.69230769231,4231.28205128205,4155.89743589744,4144.61538461538,2045,2033,2949.37846808997,0,2761.0078125,0,0,0,0,
83,0,835,4140,4139.48717948718,4140,4268.20512820513,4142.5641025641,4136.41025641026,4150.76923076923,4157.94871794872,4251.79487179487,4135.89743589744,4147.69230769231,4233.33333333333,4155.38461538462,4143.58974358974,2044,2034,2949.38634831061,0,2761.0078125,0,0,0,0,
84,0,833,4138.46153846154,4141.02564102564,4141.53846153846,4262.5641025641,4149.23076923077,4136.41025641026,4140,4155.89743589744,4254.8717948718,4137.4358974359,4142.5641025641,4236.41025641026,4156.92307692308,4139.48717948718,2044,2032,2949.39422853126,0,2761.0078125,0,0,0,0,
85,0,746,4137.4358974359,4141.53846153846,4141.53846153846,4263.58974358974,4152.82051282051,4138.46153846154,4141.02564102564,4156.92307692308,4256.92307692308,4139.48717948718,4147.69230769231,4235.38461538462,4158.46153846154,4138.97435897436,2042,2030,2949.40210875191,0,2761.0078125,0,0,0,0,
86,0,811,4137.94871794872,4142.05128205128,4141.02564102564,4265.12820512821,4153.84615384615,4144.10256410256,4145.12820512821,4149.74358974359,4260.51282051282,4140,4153.33333333333,4237.4358974359,4157.94871794872,4139.48717948718,2042,2027,2949.40998897255,0,2761.0078125,0,0,0,0,
87,0,835,4134.8717948718,4146.15384615385,4141.02564102564,4262.05128205128,4155.38461538462,4140.51282051282,4139.48717948718,4140,4265.12820512821,4136.92307692308,4150.76923076923,4241.02564102564,4161.02564102564,4138.97435897436,2042,2027,2949.4178691932,0,2761.1328125,0,0,0,0,
88,0,833,4134.8717948718,4153.33333333333,4141.53846153846,4258.97435897436,4156.92307692308,4135.89743589744,4134.35897435897,4139.48717948718,4265.12820512821,4138.46153846154,4152.30769230769,4239.48717948718,4170.76923076923,4139.48717948718,2043,2030,2949.42574941385,0,2761.1328125,0,0,0,0,
89,0,746,4137.4358974359,4155.89743589744,4140.51282051282,4260,4158.46153846154,4138.46153846154,4135.38461538462,4137.4358974359,4264.10256410256,4142.05128205128,4151.79487179487,4241.02564102564,4170.25641025641,4138.97435897436,2043,2031,2949.43362963449,0,2761.1328125,0,0,0,0,
90,0,811,4137.4358974359,4149.23076923077,4138.97435897436,4262.05128205128,4155.89743589744,4138.97435897436,4134.35897435897,4133.33333333333,4269.23076923077,4138.46153846154,4141.02564102564,4247.69230769231,4155.89743589744,4135.38461538462,2042,2031,2949.44150985514,0,2761.1328125,0,0,0,0,
91,0,835,4136.92307692308,4140,4137.4358974359,4265.12820512821,4151.28205128205,4136.41025641026,4136.92307692308,4132.30769230769,4270.25641025641,4134.35897435897,4134.35897435897,4250.25641025641,4150.25641025641,4133.33333333333,2041,2032,2949.44939007578,0,2761.1328125,0,0,0,0,
92,0,833,4138.97435897436,4138.97435897436,4137.94871794872,4266.15384615385,4151.28205128205,4139.48717948718,4138.46153846154,4140,4257.94871794872,4137.94871794872,4137.4358974359,4248.20512820513,4156.41025641026,4135.38461538462,2042,2033,2949.45727029643,0,2761.1328125,0,0,0,0,
93,0,746,4141.53846153846,4142.05128205128,4138.46153846154,4265.12820512821,4151.79487179487,4144.61538461538,4142.05128205128,4154.35897435897,4246.66666666667,4142.05128205128,4140.51282051282,4248.71794871795,4155.38461538462,4136.92307692308,2042,2031,2949.46515051708,0,2761.1328125,0,0,0,0,
94,0,811,4144.61538461538,4143.58974358974,4138.46153846154,4264.10256410256,4153.33333333333,4144.61538461538,4151.28205128205,4162.5641025641,4247.69230769231,4139.48717948718,4138.46153846154,4250.25641025641,4154.8717948718,4135.89743589744,2042,2030,2949.47303073772,0,2761.1328125,0,0,0,0,
95,0,835,4152.30769230769,4150.76923076923,4143.58974358974,4260,4158.46153846154,4142.05128205128,4146.66666666667,4157.94871794872,4252.30769230769,4140,4141.02564102564,4245.12820512821,4163.07692307692,4138.46153846154,2042,2031,2949.48091095837,0,2761.1328125,0,0,0,0,
96,0,833,4161.02564102564,4157.94871794872,4152.82051282051,4257.94871794872,4158.97435897436,4138.97435897436,4133.84615384615,4155.38461538462,4248.71794871795,4145.64102564103,4150.25641025641,4234.8717948718,4168.71794871795,4147.17948717949,2041,2031,2949.48879117902,0,2761.1328125,0,0,0,0,
97,0,746,4166.15384615385,4154.35897435897,4154.8717948718,4257.94871794872,4154.35897435897,4135.89743589744,4134.35897435897,4149.23076923077,4250.25641025641,4146.66666666667,4158.46153846154,4230.25641025641,4176.92307692308,4155.38461538462,2042,2030,2949.49667139966,0,2761.1328125,0,0,0,0,
98,0,811,4170.25641025641,4157.4358974359,4152.82051282051,4252.82051282051,4155.38461538462,4136.41025641026,4135.38461538462,4134.35897435897,4262.5641025641,4143.07692307692,4154.8717948718,4231.28205128205,4180.51282051282,4155.89743589744,2040,2031,2949.50455162031,0,2761.1328125,0,0,0,0,
99,0,835,4167.17948717949,4161.02564102564,4153.33333333333,4253.33333333333,4157.94871794872,4138.97435897436,4126.15384615385,4132.30769230769,4265.64102564103,4142.05128205128,4151.79487179487,4231.28205128205,4177.4358974359,4149.74358974359,2041,2031,2949.51243184095,0,2761.1328125,0,0,0,0,
100,0,833,4155.38461538462,4150.25641025641,4150.76923076923,4263.58974358974,4155.89743589744,4138.97435897436,4127.17948717949,4141.02564102564,4261.02564102564,4145.12820512821,4155.89743589744,4234.35897435897,4183.58974358974,4145.12820512821,2038,2033,2949.5203120616,0,2761.1328125,0,0,0,0,
101,0,746,4148.71794871795,4146.66666666667,4144.10256410256,4266.66666666667,4154.35897435897,4137.4358974359,4136.41025641026,4138.97435897436,4263.07692307692,4141.02564102564,4148.71794871795,4237.4358974359,4180.51282051282,4140.51282051282,2039,2031,2949.52819228225,0,2761.1328125,0,0,0,0,
102,0,811,4152.30769230769,4152.30769230769,4142.5641025641,4262.5641025641,4155.89743589744,4137.94871794872,4137.94871794872,4137.94871794872,4264.10256410256,4138.97435897436,4140.51282051282,4233.33333333333,4170.25641025641,4138.46153846154,2039,2034,2949.53607250289,0,2761.1328125,0,0,0,0,
103,0,835,4156.41025641026,4146.66666666667,4143.07692307692,4262.5641025641,4155.38461538462,4138.97435897436,4138.46153846154,4149.23076923077,4257.4358974359,4145.12820512821,4150.25641025641,4233.84615384615,4181.53846153846,4144.10256410256,2039,2034,2949.54395272354,0,2761.2578125,0,0,0,0,
104,0,833,4154.35897435897,4137.94871794872,4141.02564102564,4265.64102564103,4150.76923076923,4138.46153846154,4141.02564102564,4153.84615384615,4260,4144.10256410256,4151.28205128205,4244.10256410256,4186.66666666667,4141.02564102564,2038,2035,2949.55183294419,0,2761.2578125,0,0,0,0,
105,0,746,4151.79487179487,4136.41025641026,4136.92307692308,4269.74358974359,4144.61538461538,4137.4358974359,4140.51282051282,4154.35897435897,4264.61538461538,4136.41025641026,4135.38461538462,4249.23076923077,4166.15384615385,4128.71794871795,2038,2033,2949.55971316483,0,2761.2578125,0,0,0,0,
106,0,811,4153.33333333333,4137.94871794872,4136.41025641026,4270.25641025641,4144.61538461538,4135.89743589744,4137.4358974359,4155.38461538462,4261.53846153846,4136.92307692308,4134.8717948718,4246.15384615385,4166.15384615385,4131.79487179487,2039,2032,2949.56759338548,0,2761.2578125,0,0,0,0,
107,0,835,4156.41025641026,4142.05128205128,4136.92307692308,4269.23076923077,4151.79487179487,4137.94871794872,4134.8717948718,4140,4268.20512820513,4140,4142.05128205128,4247.69230769231,4178.46153846154,4141.53846153846,2039,2032,2949.57547360612,0,2761.2578125,0,0,0,0,
108,0,833,4154.35897435897,4143.07692307692,4134.8717948718,4272.82051282051,4153.33333333333,4140,4135.89743589744,4123.58974358974,4279.48717948718,4135.89743589744,4133.33333333333,4249.74358974359,4169.23076923077,4131.28205128205,2040,2032,2949.58335382677,0,2761.2578125,0,0,0,0,
109,0,746,4152.30769230769,4138.46153846154,4128.71794871795,4275.89743589744,4148.20512820513,4140,4135.38461538462,4127.17948717949,4278.97435897436,4133.33333333333,4127.17948717949,4251.28205128205,4162.5641025641,4122.05128205128,2040,2031,2949.59123404742,0,2761.2578125,0,0,0,0,
110,0,811,4152.30769230769,4140,4122.5641025641,4277.94871794872,4145.12820512821,4135.38461538462,4129.74358974359,4125.12820512821,4280.51282051282,4129.74358974359,4126.15384615385,4258.46153846154,4169.23076923077,4124.61538461538,2040,2031,2949.59911426806,0,2761.2578125,0,0,0,0,
111,0,835,4153.33333333333,4143.07692307692,4125.64102564103,4277.4358974359,4143.07692307692,4130.25641025641,4125.64102564103,4115.38461538462,4286.15384615385,4121.02564102564,4120.51282051282,4260.51282051282,4167.17948717949,4126.15384615385,2042,2030,2949.60699448871,0,2761.2578125,0,0,0,0,
112,0,833,4159.48717948718,4141.53846153846,4134.8717948718,4268.20512820513,4145.64102564103,4132.82051282051,4128.20512820513,4129.74358974359,4272.30769230769,4125.64102564103,4125.12820512821,4249.23076923077,4165.12820512821,4131.28205128205,2043,2031,2949.61487470936,0,2761.2578125,0,0,0,0,
113,0,746,4168.20512820513,4149.74358974359,4143.07692307692,4258.97435897436,4150.76923076923,4136.92307692308,4128.20512820513,4143.58974358974,4259.48717948718,4136.92307692308,4137.94871794872,4240,4177.4358974359,4140.51282051282,2043,2029,2949.62275493,0,2761.2578125,0,0,0,0,
114,0,811,4172.30769230769,4158.97435897436,4151.28205128205,4259.48717948718,4154.8717948718,4136.41025641026,4127.69230769231,4142.5641025641,4260,4144.10256410256,4141.53846153846,4233.84615384615,4186.15384615385,4141.53846153846,2044,2028,2949.63063515065,0,2761.2578125,0,0,0,0,
115,0,835,4169.74358974359,4151.79487179487,4152.82051282051,4259.48717948718,4152.82051282051,4136.41025641026,4134.35897435897,4151.28205128205,4253.33333333333,4146.66666666667,4140.51282051282,4227.69230769231,4181.53846153846,4140.51282051282,2043,2031,2949.63851537129,0,2761.2578125,0,0,0,0,
116,0,833,4161.53846153846,4138.97435897436,4140.51282051282,4264.10256410256,4143.58974358974,4136.92307692308,4139.48717948718,4156.41025641026,4249.23076923077,4143.58974358974,4137.94871794872,4234.8717948718,4174.35897435897,4135.89743589744,2043,2030,2949.64639559194,0,2761.2578125,0,0,0,0,
117,0,746,4153.84615384615,4136.41025641026,4126.15384615385,4274.35897435897,4137.94871794872,4129.23076923077,4131.79487179487,4141.53846153846,4260,4137.4358974359,4127.69230769231,4248.20512820513,4168.71794871795,4124.61538461538,2044,2031,2949.65427581259,0,2761.2578125,0,0,0,0,
118,0,811,4153.33333333333,4140,4125.64102564103,4274.8717948718,4137.4358974359,4120.51282051282,4121.02564102564,4128.20512820513,4271.79487179487,4135.89743589744,4121.02564102564,4249.23076923077,4165.12820512821,4119.48717948718,2043,2029,2949.66215603323,0,2761.2578125,0,0,0,0,
119,0,835,4155.38461538462,4137.4358974359,4129.23076923077,4272.82051282051,4137.94871794872,4124.10256410256,4118.97435897436,4127.17948717949,4270.25641025641,4137.4358974359,4123.07692307692,4245.64102564103,4165.12820512821,4122.05128205128,2043,2028,2949.67003625388,0,2761.3828125,0,0,0,0,
120,0,833,4154.35897435897,4134.8717948718,4128.71794871795,4276.92307692308,4137.94871794872,4128.71794871795,4122.05128205128,4124.10256410256,4268.20512820513,4136.92307692308,4124.61538461538,4247.17948717949,4169.74358974359,4123.07692307692,2044,2029,2949.67791647453,0,2761.3828125,0,0,0,0,
121,0,746,4151.79487179487,4136.41025641026,4123.58974358974,4280.51282051282,4136.92307692308,4122.5641025641,4120.51282051282,4118.46153846154,4275.89743589744,4135.89743589744,4120,4254.8717948718,4165.12820512821,4119.48717948718,2043,2029,2949.68579669517,0,2761.3828125,0,0,0,0,
122,0,811,4145.12820512821,4132.30769230769,4121.53846153846,4280,4135.89743589744,4118.46153846154,4117.94871794872,4116.41025641026,4278.46153846154,4132.82051282051,4115.89743589744,4256.41025641026,4153.33333333333,4108.71794871795,2044,2031,2949.69367691582,0,2761.3828125,0,0,0,0,
123,0,835,4140,4130.76923076923,4126.15384615385,4277.94871794872,4144.61538461538,4129.23076923077,4123.58974358974,4123.58974358974,4269.23076923077,4133.84615384615,4118.46153846154,4253.33333333333,4154.35897435897,4107.17948717949,2042,2032,2949.70155713646,0,2761.3828125,0,0,0,0,
124,0,833,4144.61538461538,4137.4358974359,4127.17948717949,4275.89743589744,4150.25641025641,4138.46153846154,4133.33333333333,4137.4358974359,4260.51282051282,4135.38461538462,4118.97435897436,4251.79487179487,4162.5641025641,4116.41025641026,2042,2032,2949.70943735711,0,2761.3828125,0,0,0,0,
125,0,746,4151.28205128205,4134.8717948718,4125.12820512821,4277.94871794872,4143.58974358974,4136.41025641026,4138.97435897436,4143.58974358974,4259.48717948718,4132.30769230769,4116.41025641026,4252.30769230769,4161.02564102564,4118.97435897436,2043,2031,2949.71731757776,0,2761.3828125,0,0,0,0,
126,0,811,4152.30769230769,4127.69230769231,4125.64102564103,4278.97435897436,4138.97435897436,4136.41025641026,4140,4139.48717948718,4260,4134.35897435897,4115.89743589744,4251.28205128205,4157.4358974359,4115.38461538462,2043,2032,2949.7251977984,0,2761.3828125,0,0,0,0,
127,0,835,4152.82051282051,4134.8717948718,4128.71794871795,4276.92307692308,4141.53846153846,4142.5641025641,4140,4135.89743589744,4262.5641025641,4141.02564102564,4123.58974358974,4248.71794871795,4171.79487179487,4124.61538461538,2042,2031,2949.73307801905,0,2761.3828125,0,0,0,0,
128,0,833,4156.92307692308,4140,4133.33333333333,4276.92307692308,4141.02564102564,4142.05128205128,4141.53846153846,4136.92307692308,4261.53846153846,4143.07692307692,4135.38461538462,4246.15384615385,4188.71794871795,4138.46153846154,2044,2030,2949.7409582397,0,2761.3828125,0,0,0,0,
0,0,785,4160,4136.41025641026,4137.4358974359,4272.82051282051,4141.53846153846,4137.4358974359,4142.05128205128,4135.38461538462,4261.02564102564,4141.02564102564,4138.97435897436,4241.53846153846,4188.71794871795,4140.51282051282,2044,2029,2949.7409582397,0,2761.3828125,0,0,0,0,
1,0,846,4164.61538461538,4138.97435897436,4138.97435897436,4263.58974358974,4147.17948717949,4136.41025641026,4138.46153846154,4131.28205128205,4264.10256410256,4143.07692307692,4136.92307692308,4237.94871794872,4188.71794871795,4140.51282051282,2042,2028,2949.74883846034,0,2761.3828125,0,0,0,0,
2,0,688,4170.25641025641,4138.46153846154,4140,4261.53846153846,4151.28205128205,4136.41025641026,4134.8717948718,4131.79487179487,4254.35897435897,4151.79487179487,4140.51282051282,4233.84615384615,4202.05128205128,4147.17948717949,2044,2031,2949.75671868099,0,2761.3828125,0,0,0,0,
3,0,865,4168.71794871795,4137.4358974359,4142.5641025641,4264.10256410256,4154.35897435897,4137.94871794872,4131.79487179487,4134.8717948718,4245.12820512821,4158.46153846154,4145.12820512821,4230.25641025641,4204.61538461538,4148.71794871795,2045,2034,2949.76459890163,0,2761.3828125,0,0,0,0,
4,0,858,4160.51282051282,4137.94871794872,4136.41025641026,4266.66666666667,4151.28205128205,4135.38461538462,4126.66666666667,4134.8717948718,4251.28205128205,4153.33333333333,4140,4236.41025641026,4190.76923076923,4139.48717948718,2044,2031,2949.77247912228,0,2761.3828125,0,0,0,0,
5,0,853,4155.38461538462,4126.15384615385,4123.58974358974,4275.38461538462,4138.97435897436,4128.71794871795,4127.69230769231,4135.89743589744,4250.76923076923,4150.25641025641,4139.48717948718,4245.12820512821,4189.74358974359,4137.94871794872,2044,2032,2949.78035934293,0,2761.3828125,0,0,0,0,
6,0,821,4154.35897435897,4116.92307692308,4121.02564102564,4283.58974358974,4134.35897435897,4129.23076923077,4134.35897435897,4137.94871794872,4245.64102564103,4149.74358974359,4138.46153846154,4247.17948717949,4189.74358974359,4138.46153846154,2044,2031,2949.78823956357,0,2761.3828125,0,0,0,0,
7,0,800,4154.35897435897,4123.58974358974,4127.17948717949,4281.02564102564,4138.97435897436,4136.41025641026,4135.89743589744,4138.97435897436,4253.33333333333,4144.10256410256,4135.38461538462,4242.5641025641,4187.69230769231,4135.38461538462,2043,2031,2949.79611978422,0,2761.3828125,0,0,0,0,
8,0,836,4154.35897435897,4124.10256410256,4129.23076923077,4278.46153846154,4142.05128205128,4138.46153846154,4142.5641025641,4141.02564102564,4258.97435897436,4142.05128205128,4139.48717948718,4242.05128205128,4196.41025641026,4139.48717948718,2042,2030,2949.80400000487,0,2761.3828125,0,0,0,0,
9,0,856,4151.28205128205,4116.92307692308,4126.15384615385,4280,4144.10256410256,4140,4155.89743589744,4141.53846153846,4260.51282051282,4140,4133.33333333333,4247.69230769231,4190.76923076923,4134.8717948718,2041,2030,2949.81188022551,0,2761.3828125,0,0,0,0,
10,0,811,4152.30769230769,4121.53846153846,4131.28205128205,4273.33333333333,4150.76923076923,4143.07692307692,4149.23076923077,4133.33333333333,4266.66666666667,4136.41025641026,4126.15384615385,4250.25641025641,4183.58974358974,4124.61538461538,2041,2028,2949.81976044616,0,2761.3828125,0,0,0,0,
11,0,835,4155.89743589744,4128.20512820513,4139.48717948718,4263.58974358974,4154.35897435897,4138.97435897436,4128.71794871795,4122.5641025641,4260.51282051282,4142.5641025641,4136.92307692308,4246.15384615385,4196.41025641026,4131.28205128205,2041,2029,2949.8276406668,0,2761.3828125,0,0,0,0,
12,0,833,4154.8717948718,4127.69230769231,4141.02564102564,4262.05128205128,4149.74358974359,4134.35897435897,4124.61538461538,4125.64102564103,4246.15384615385,4153.84615384615,4144.61538461538,4242.5641025641,4204.10256410256,4140,2040,2030,2949.83552088745,0,2761.3828125,0,0,0,0,
13,0,798,4154.35897435897,4128.20512820513,4137.94871794872,4267.17948717949,4143.58974358974,4136.41025641026,4128.71794871795,4135.89743589744,4244.61538461538,4153.84615384615,4138.46153846154,4243.58974358974,4198.46153846154,4137.4358974359,2041,2030,2949.8434011081,0,2761.3828125,0,0,0,0,
14,0,811,4157.4358974359,4128.71794871795,4135.38461538462,4272.30769230769,4139.48717948718,4136.41025641026,4125.12820512821,4136.41025641026,4250.76923076923,4144.61538461538,4135.89743589744,4245.12820512821,4194.8717948718,4135.89743589744,2041,2030,2949.85128132874,0,2761.3828125,0,0,0,0,
15,0,835,4155.89743589744,4124.10256410256,4135.38461538462,4277.94871794872,4138.46153846154,4134.8717948718,4126.66666666667,4136.41025641026,4249.74358974359,4141.53846153846,4140.51282051282,4244.10256410256,4194.8717948718,4137.94871794872,2040,2031,2949.85916154939,0,2761.3828125,0,0,0,0,
16,0,0,4153.33333333333,4122.05128205128,4136.92307692308,4274.8717948718,4141.53846153846,4135.89743589744,4136.41025641026,4142.5641025641,4251.28205128205,4142.05128205128,4141.02564102564,4242.5641025641,4192.30769230769,4139.48717948718,2039,2030,2949.86704177004,0,2761.3828125,0,0,0,0,
17,0,0,4157.94871794872,4125.12820512821,4139.48717948718,4264.10256410256,4143.58974358974,4140,4147.69230769231,4142.5641025641,4258.46153846154,4138.46153846154,4133.84615384615,4243.58974358974,4186.15384615385,4137.4358974359,2040,2029,2949.87492199068,0,2761.3828125,0,0,0,0,
18,0,0,4152.82051282051,4124.61538461538,4136.41025641026,4268.20512820513,4141.53846153846,4141.02564102564,4152.82051282051,4137.4358974359,4260,4135.89743589744,4123.07692307692,4247.17948717949,4181.53846153846,4129.74358974359,2041,2031,2949.88280221133,0,2761.3828125,0,0,0,0,
19,0,0,4137.94871794872,4120.51282051282,4125.64102564103,4280,4138.46153846154,4137.4358974359,4145.12820512821,4135.38461538462,4262.05128205128,4134.35897435897,4121.02564102564,4251.28205128205,4179.48717948718,4123.07692307692,2040,2030,2949.89068243197,0,2761.3828125,0,0,0,0,
20,0,0,4134.35897435897,4120.51282051282,4126.15384615385,4280.51282051282,4140,4137.4358974359,4139.48717948718,4130.76923076923,4267.17948717949,4129.23076923077,4123.58974358974,4250.25641025641,4177.4358974359,4124.61538461538,2040,2029,2949.89856265262,0,2761.3828125,0,0,0,0,
21,0,0,4139.48717948718,4122.5641025641,4134.35897435897,4276.92307692308,4140.51282051282,4134.8717948718,4137.94871794872,4123.07692307692,4268.71794871795,4130.25641025641,4123.07692307692,4247.17948717949,4180.51282051282,4131.79487179487,2040,2030,2949.90644287327,0,2761.3828125,0,0,0,0,
22,0,0,4141.02564102564,4125.12820512821,4131.28205128205,4275.89743589744,4137.94871794872,4126.66666666667,4127.17948717949,4118.97435897436,4267.17948717949,4139.48717948718,4130.25641025641,4244.10256410256,4187.17948717949,4137.4358974359,2041,2030,2949.91432309391,0,2761.6328125,0,0,0,0,
23,0,0,4138.97435897436,4132.30769230769,4129.23076923077,4270.76923076923,4138.97435897436,4127.17948717949,4120,4119.48717948718,4265.64102564103,4140,4139.48717948718,4244.10256410256,4186.15384615385,4138.97435897436,2041,2030,2949.92220331456,0,2761.6328125,0,0,0,0,
24,0,0,4139.48717948718,4137.94871794872,4137.4358974359,4266.66666666667,4141.02564102564,4134.8717948718,4130.76923076923,4128.20512820513,4260,4139.48717948718,4137.4358974359,4246.15384615385,4186.66666666667,4138.97435897436,2040,2030,2949.93008353521,0,2761.6328125,0,0,0,0,
25,0,0,4144.61538461538,4138.46153846154,4141.02564102564,4266.15384615385,4141.53846153846,4136.41025641026,4136.92307692308,4140,4255.89743589744,4149.23076923077,4135.38461538462,4246.15384615385,4188.71794871795,4140.51282051282,2040,2031,2949.93796375585,0,2761.6328125,0,0,0,0,
26,0,0,4130.25641025641,4138.46153846154,4137.4358974359,4264.10256410256,4146.66666666667,4138.46153846154,4138.97435897436,4140,4258.46153846154,4154.8717948718,4136.92307692308,4246.66666666667,4185.12820512821,4139.48717948718,2040,2031,2949.9458439765,0,2761.6328125,0,0,0,0,
27,0,0,4089.74358974359,4136.92307692308,4137.94871794872,4263.58974358974,4153.33333333333,4144.61538461538,4149.74358974359,4142.05128205128,4253.84615384615,4151.79487179487,4136.92307692308,4245.64102564103,4187.17948717949,4137.4358974359,2040,2031,2949.95372419714,0,2761.6328125,0,0,0,0,
28,0,0,4068.20512820513,4139.48717948718,4143.58974358974,4264.61538461538,4153.33333333333,4141.53846153846,4148.20512820513,4150.76923076923,4245.64102564103,4151.28205128205,4144.10256410256,4238.46153846154,4196.41025641026,4144.10256410256,2041,2030,2949.96160441779,0,2761.6328125,0,0,0,0,
29,0,0,4074.8717948718,4149.74358974359,4152.30769230769,4264.10256410256,4150.76923076923,4140,4136.41025641026,4147.69230769231,4244.10256410256,4156.41025641026,4155.89743589744,4231.28205128205,4203.07692307692,4154.8717948718,2038,2029,2949.96948463844,0,2761.6328125,0,0,0,0,
30,0,0,4070.76923076923,4150.76923076923,4152.30769230769,4260.51282051282,4154.35897435897,4144.10256410256,4137.94871794872,4138.97435897436,4244.10256410256,4160,4153.33333333333,4230.25641025641,4198.97435897436,4153.84615384615,2039,2029,2949.97736485908,0,2761.6328125,0,0,0,0,
31,0,0,4057.94871794872,4140,4143.58974358974,4259.48717948718,4150.25641025641,4134.35897435897,4136.41025641026,4137.4358974359,4250.76923076923,4153.33333333333,4142.5641025641,4230.76923076923,4186.15384615385,4141.53846153846,2039,2030,2949.98524507973,0,2761.6328125,0,0,0,0,
32,0,0,4053.84615384615,4134.35897435897,4140.51282051282,4265.12820512821,4137.94871794872,4120.51282051282,4123.07692307692,4122.05128205128,4269.23076923077,4136.92307692308,4131.79487179487,4236.92307692308,4171.79487179487,4131.28205128205,2040,2029,2949.99312530038,0,2761.6328125,0,0,0,0,
33,0,0,4048.71794871795,4134.8717948718,4139.48717948718,4270.76923076923,4137.94871794872,4125.64102564103,4119.48717948718,4102.05128205128,4283.58974358974,4128.20512820513,4126.15384615385,4246.66666666667,4167.17948717949,4127.17948717949,2040,2031,2950.00100552102,0,2761.6328125,0,0,0,0,
34,0,0,4048.20512820513,4136.92307692308,4137.4358974359,4266.66666666667,4148.71794871795,4136.92307692308,4129.74358974359,4108.20512820513,4275.38461538462,4138.46153846154,4132.30769230769,4247.17948717949,4177.94871794872,4132.30769230769,2041,2030,2950.00888574167,0,2761.6328125,0,0,0,0,
35,0,0,4055.89743589744,4136.92307692308,4137.94871794872,4262.05128205128,4153.33333333333,4142.05128205128,4140.51282051282,4133.33333333333,4253.84615384615,4152.82051282051,4138.97435897436,4243.07692307692,4183.58974358974,4136.92307692308,2042,2031,2950.01676596231,0,2761.6328125,0,0,0,0,
36,0,0,4059.48717948718,4141.53846153846,4140,4261.02564102564,4152.82051282051,4148.20512820513,4150.76923076923,4149.23076923077,4241.02564102564,4157.4358974359,4142.05128205128,4241.53846153846,4183.07692307692,4137.4358974359,2041,2031,2950.02464618296,0,2761.6328125,0,0,0,0,
37,0,0,4059.48717948718,4150.76923076923,4138.97435897436,4260.51282051282,4154.35897435897,4150.76923076923,4155.38461538462,4152.82051282051,4244.10256410256,4154.8717948718,4144.10256410256,4243.58974358974,4186.15384615385,4138.97435897436,2042,2031,2950.03252640361,0,2761.6328125,0,0,0,0,
38,0,0,4056.92307692308,4147.69230769231,4135.38461538462,4264.61538461538,4149.74358974359,4148.71794871795,4159.48717948718,4156.41025641026,4244.61538461538,4152.82051282051,4136.92307692308,4248.20512820513,4181.02564102564,4135.89743589744,2043,2031,2950.04040662425,0,2761.7578125,0,0,0,0,
